Brand,Range,Fast Charging L3,Mileage,Performance,Seats,Exterior color,Interior color,Charging type,Battery warranty,VIN,Year,Battery size,URL,Title,Price
Hyundai,318 mi,20 minutes,12 mi,225 HP,Up to 5,Black,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA6SY000909,2025,84 kWh,https://ev.com/vehicle/b0o6e6,2025HyundaiIONIQ 5SEL,"$34,975"
Hyundai,318 mi,20 minutes,12 mi,225 HP,Up to 5,Gray,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA6SY009447,2025,84 kWh,https://ev.com/vehicle/4cvyps,2025HyundaiIONIQ 5SEL,"$35,135"
Hyundai,318 mi,20 minutes,15 mi,225 HP,Up to 5,Green,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA9SY009834,2025,84 kWh,https://ev.com/vehicle/7rrrsn,2025HyundaiIONIQ 5SE,"$31,755"
Hyundai,318 mi,20 minutes,15 mi,225 HP,Up to 5,White,Gray,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKN4DA1SY005581,2025,84 kWh,https://ev.com/vehicle/eozngl,2025HyundaiIONIQ 5SEL,"$35,585"
Hyundai,318 mi,20 minutes,15 mi,225 HP,Up to 5,Green,Black,NACS (J3400) DC fast charge connector,120 month/100000 miles,7YAKM4DA8SY015737,2025,84 kWh,https://ev.com/vehicle/k0t2ri,2025HyundaiIONIQ 5SE,"$31,755"
Hyundai,221 mi,18 minutes,11 mi,601 HP,Up to 5,Black,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA82SU007481,2025,84 kWh,https://ev.com/vehicle/pf4vsi,2025HyundaiIONIQ 5 N,"$49,665"
Hyundai,221 mi,18 minutes,13 mi,601 HP,Up to 5,White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA81SU007620,2025,84 kWh,https://ev.com/vehicle/obp114,2025HyundaiIONIQ 5 N,"$49,665"
Hyundai,221 mi,18 minutes,29 mi,601 HP,Up to 5,Blue,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA85SU006471,2025,84 kWh,https://ev.com/vehicle/s8cf1r,2025HyundaiIONIQ 5 N,"$50,380"
Hyundai,221 mi,18 minutes,15 mi,601 HP,Up to 5,Gray,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA88SU007534,2025,84 kWh,https://ev.com/vehicle/f9pnyu,2025HyundaiIONIQ 5 N,"$50,735"
Hyundai,221 mi,18 minutes,38 mi,601 HP,Up to 5,Black,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA80SU005874,2025,84 kWh,https://ev.com/vehicle/488b7c,2025HyundaiIONIQ 5 N,"$51,300"
Hyundai,221 mi,18 minutes,12 mi,601 HP,Up to 5,Blue,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA82SU007948,2025,84 kWh,https://ev.com/vehicle/2v7vnu,2025HyundaiIONIQ 5 N,"$50,665"
Hyundai,221 mi,18 minutes,16 mi,601 HP,Up to 5,Gray,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA82SU008033,2025,84 kWh,https://ev.com/vehicle/1ngal6,2025HyundaiIONIQ 5 N,"$52,230"
Hyundai,221 mi,18 minutes,21 mi,601 HP,Up to 5,Blue,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA87SU007959,2025,84 kWh,https://ev.com/vehicle/z95x0x,2025HyundaiIONIQ 5 N,"$50,885"
Hyundai,221 mi,18 minutes,13 mi,601 HP,Up to 5,Gray,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA88SU008182,2025,84 kWh,https://ev.com/vehicle/p6pz0c,2025HyundaiIONIQ 5 N,"$52,425"
Hyundai,221 mi,18 minutes,17 mi,601 HP,Up to 5,Blue,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA81SU007939,2025,84 kWh,https://ev.com/vehicle/x2dglm,2025HyundaiIONIQ 5 N,"$52,425"
Hyundai,221 mi,18 minutes,5 mi,601 HP,Up to 5,White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA80SU007446,2025,84 kWh,https://ev.com/vehicle/rl935n,2025HyundaiIONIQ 5 N,"$47,555"
Hyundai,221 mi,18 minutes,5 mi,601 HP,Up to 5,White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA80SU007625,2025,84 kWh,https://ev.com/vehicle/vhqhxx,2025HyundaiIONIQ 5 N,"$47,380"
Hyundai,221 mi,18 minutes,5 mi,601 HP,Up to 5,Blue,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA83SU006968,2025,84 kWh,https://ev.com/vehicle/c0c12u,2025HyundaiIONIQ 5 N,"$48,380"
Hyundai,221 mi,18 minutes,5 mi,601 HP,Up to 5,Black,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA84SU007482,2025,84 kWh,https://ev.com/vehicle/83ypz5,2025HyundaiIONIQ 5 N,"$47,885"
Hyundai,221 mi,18 minutes,5 mi,601 HP,Up to 5,Blue,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA8XSU006661,2025,84 kWh,https://ev.com/vehicle/qqmlop,2025HyundaiIONIQ 5 N,"$48,535"
Hyundai,221 mi,18 minutes,10 mi,601 HP,Up to 5,Blue,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA82SU007416,2025,84 kWh,https://ev.com/vehicle/wbuyz0,2025HyundaiIONIQ 5 N,"$50,750"
Hyundai,221 mi,18 minutes,10 mi,601 HP,Up to 5,Blue,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA89SU007414,2025,84 kWh,https://ev.com/vehicle/ku4o29,2025HyundaiIONIQ 5 N,"$50,750"
Hyundai,221 mi,18 minutes,7 mi,601 HP,Up to 5,Black,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA80SU007298,2025,84 kWh,https://ev.com/vehicle/oml0fg,2025HyundaiIONIQ 5 N,"$49,380"
Hyundai,221 mi,18 minutes,N/A,601 HP,Up to 5,Atlas White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA83SU007621,2025,84 kWh,https://ev.com/vehicle/vwuf9a,2025HyundaiIONIQ 5 N,"$49,385"
Hyundai,221 mi,18 minutes,1 mi,601 HP,Up to 5,Abyss Black Pearl,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA8XSU004747,2025,84 kWh,https://ev.com/vehicle/pxelso,2025HyundaiIONIQ 5 N,"$47,665"
Hyundai,221 mi,18 minutes,1 mi,601 HP,Up to 5,Abyss Black Pearl,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA84SU007479,2025,84 kWh,https://ev.com/vehicle/e8h88q,2025HyundaiIONIQ 5 N,"$49,665"
Hyundai,221 mi,18 minutes,1 mi,601 HP,Up to 5,Atlas White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA8XSU007163,2025,84 kWh,https://ev.com/vehicle/nowx3b,2025HyundaiIONIQ 5 N,"$49,935"
Hyundai,221 mi,18 minutes,15 mi,601 HP,Up to 5,Ecotronic Gray Matte,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA88SU007601,2025,84 kWh,https://ev.com/vehicle/pwrzgf,2025HyundaiIONIQ 5 N,"$50,555"
Hyundai,221 mi,18 minutes,10 mi,601 HP,Up to 5,Abyss Black,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA84SU004565,2025,84 kWh,https://ev.com/vehicle/1h8iwp,2025HyundaiIONIQ 5 N,"$49,665"
Hyundai,221 mi,18 minutes,10 mi,601 HP,Up to 5,Performance Blue Matte,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA8XSU007406,2025,84 kWh,https://ev.com/vehicle/8jfwug,2025HyundaiIONIQ 5 N,"$50,555"
Hyundai,221 mi,18 minutes,10 mi,601 HP,Up to 5,Performance Blue Matte,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA85SU007605,2025,84 kWh,https://ev.com/vehicle/wntjq0,2025HyundaiIONIQ 5 N,"$52,220"
Hyundai,221 mi,18 minutes,10 mi,601 HP,Up to 5,Atlas White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA89SU007980,2025,84 kWh,https://ev.com/vehicle/1ze3mh,2025HyundaiIONIQ 5 N,"$51,230"
Hyundai,221 mi,18 minutes,10 mi,601 HP,Up to 5,Ecotronic Gray Matte,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA8XSU007907,2025,84 kWh,https://ev.com/vehicle/fphxua,2025HyundaiIONIQ 5 N,"$52,230"
Hyundai,221 mi,18 minutes,10 mi,601 HP,Up to 5,Atlas White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA80SU007558,2025,84 kWh,https://ev.com/vehicle/mquopd,2025HyundaiIONIQ 5 N,"$51,045"
Hyundai,221 mi,18 minutes,8 mi,601 HP,Up to 5,Performance Blue Matte,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA83SU006954,2025,84 kWh,https://ev.com/vehicle/zwxhu7,2025HyundaiIONIQ 5 N,"$52,350"
Hyundai,221 mi,18 minutes,1 mi,601 HP,Up to 5,Atlas White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA84SU003304,2025,84 kWh,https://ev.com/vehicle/1209qx,2025HyundaiIONIQ 5 N,"$49,885"
Hyundai,221 mi,18 minutes,6 mi,601 HP,Up to 5,Abyss Black Pearl,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA87SU004754,2025,84 kWh,https://ev.com/vehicle/lkxrsj,2025HyundaiIONIQ 5 N,"$49,665"
Hyundai,221 mi,18 minutes,9 mi,601 HP,Up to 5,Atlas White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA87SU007444,2025,84 kWh,https://ev.com/vehicle/vf5761,2025HyundaiIONIQ 5 N,"$49,615"
Hyundai,221 mi,18 minutes,1 mi,601 HP,Up to 5,Performance Blue Matte,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA80SU007818,2025,84 kWh,https://ev.com/vehicle/jboruy,2025HyundaiIONIQ 5 N,"$52,420"
Hyundai,221 mi,18 minutes,1 mi,601 HP,Up to 5,Abyss Black Pearl,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA81SU007570,2025,84 kWh,https://ev.com/vehicle/q0nvjy,2025HyundaiIONIQ 5 N,"$51,330"
Hyundai,221 mi,18 minutes,1 mi,601 HP,Up to 5,Performance Blue Matte,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA88SU008134,2025,84 kWh,https://ev.com/vehicle/jy0zqz,2025HyundaiIONIQ 5 N,"$50,885"
Hyundai,221 mi,18 minutes,1 mi,601 HP,Up to 5,Abyss Black Pearl,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA86SU008116,2025,84 kWh,https://ev.com/vehicle/q8gamd,2025HyundaiIONIQ 5 N,"$49,735"
Hyundai,221 mi,18 minutes,1 mi,601 HP,Up to 5,Atlas White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA85SU007989,2025,84 kWh,https://ev.com/vehicle/j95l30,2025HyundaiIONIQ 5 N,"$49,860"
Hyundai,221 mi,18 minutes,15 mi,601 HP,Up to 5,Blue,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA82SU007500,2025,84 kWh,https://ev.com/vehicle/qj6gp0,2025HyundaiIONIQ 5 N,"$49,555"
Hyundai,221 mi,18 minutes,15 mi,601 HP,Up to 5,Gray,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KM8KNDA84SU007529,2025,84 kWh,https://ev.com/vehicle/ikc6ew,2025HyundaiIONIQ 5 N,"$51,450"
Hyundai,305 mi,18 minutes,"6,848 mi",225 HP,Up to 5,Blue,Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA3PA035106,2023,77.4 kWh,https://ev.com/vehicle/wljew1,2023HyundaiIONIQ 6SEL,"$21,160"
Hyundai,291 mi,18 minutes,18 mi,225 HP,Up to 5,Red,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA1SA086080,2025,77.4 kWh,https://ev.com/vehicle/dekw4q,2025HyundaiIONIQ 6SEL,"$29,955"
Hyundai,291 mi,18 minutes,11 mi,225 HP,Up to 5,Red,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA1SA085995,2025,77.4 kWh,https://ev.com/vehicle/c11ow8,2025HyundaiIONIQ 6SEL,"$30,015"
Hyundai,291 mi,18 minutes,12 mi,225 HP,Up to 5,Red,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA9SA083153,2025,77.4 kWh,https://ev.com/vehicle/n5armp,2025HyundaiIONIQ 6SEL,"$29,790"
Hyundai,291 mi,18 minutes,10 mi,225 HP,Up to 5,Silver,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA8SA085959,2025,77.4 kWh,https://ev.com/vehicle/zk56kx,2025HyundaiIONIQ 6SEL,"$29,495"
Hyundai,291 mi,18 minutes,14 mi,225 HP,Up to 5,Silver,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AAXSA085977,2025,77.4 kWh,https://ev.com/vehicle/ed3jbf,2025HyundaiIONIQ 6SEL,"$29,495"
Hyundai,291 mi,18 minutes,13 mi,225 HP,Up to 5,Silver,Dark Green/Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA9SA083413,2025,77.4 kWh,https://ev.com/vehicle/pm2alg,2025HyundaiIONIQ 6SEL,"$29,320"
Hyundai,291 mi,18 minutes,21 mi,225 HP,Up to 5,Black,Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA6SA090027,2025,77.4 kWh,https://ev.com/vehicle/4ti1il,2025HyundaiIONIQ 6SEL,"$29,770"
Hyundai,342 mi,18 minutes,15 mi,225 HP,Up to 5,White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM24AA2SA091663,2025,77.4 kWh,https://ev.com/vehicle/od6pcl,2025HyundaiIONIQ 6SE,"$28,225"
Hyundai,342 mi,18 minutes,18 mi,225 HP,Up to 5,White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM24AA3SA091655,2025,77.4 kWh,https://ev.com/vehicle/os3pks,2025HyundaiIONIQ 6SE,"$28,155"
Hyundai,291 mi,18 minutes,14 mi,225 HP,Up to 5,Black,Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA7SA091297,2025,77.4 kWh,https://ev.com/vehicle/phh3q6,2025HyundaiIONIQ 6SEL,"$31,165"
Hyundai,291 mi,18 minutes,13 mi,225 HP,Up to 5,White,Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA5SA092447,2025,77.4 kWh,https://ev.com/vehicle/22jtf0,2025HyundaiIONIQ 6SEL,"$31,210"
Hyundai,291 mi,18 minutes,10 mi,225 HP,Up to 5,Red,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA8SA096573,2025,77.4 kWh,https://ev.com/vehicle/jhnfsy,2025HyundaiIONIQ 6SEL,"$31,085"
Hyundai,291 mi,18 minutes,12 mi,225 HP,Up to 5,White,Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM54AA0SA095959,2025,77.4 kWh,https://ev.com/vehicle/6vvqlm,2025HyundaiIONIQ 6Limited,"$36,570"
Hyundai,291 mi,18 minutes,12 mi,225 HP,Up to 5,Black,Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA6SA091310,2025,77.4 kWh,https://ev.com/vehicle/i4pfog,2025HyundaiIONIQ 6SEL,"$30,640"
Hyundai,291 mi,18 minutes,12 mi,225 HP,Up to 5,White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM54AA1SA095940,2025,77.4 kWh,https://ev.com/vehicle/9unkt4,2025HyundaiIONIQ 6Limited,"$36,645"
Hyundai,291 mi,18 minutes,10 mi,225 HP,Up to 5,Blue,Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM54AA6SA095772,2025,77.4 kWh,https://ev.com/vehicle/5afg96,2025HyundaiIONIQ 6Limited,"$36,070"
Hyundai,342 mi,18 minutes,11 mi,225 HP,Up to 5,Red,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM24AA7SA098558,2025,77.4 kWh,https://ev.com/vehicle/60p6ne,2025HyundaiIONIQ 6SE,"$28,465"
Hyundai,291 mi,18 minutes,13 mi,225 HP,Up to 5,Silver,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA5SA096434,2025,77.4 kWh,https://ev.com/vehicle/ibnnkc,2025HyundaiIONIQ 6SEL,"$30,730"
Hyundai,291 mi,18 minutes,11 mi,225 HP,Up to 5,Silver,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM54AAXSA098206,2025,77.4 kWh,https://ev.com/vehicle/efwtov,2025HyundaiIONIQ 6Limited,"$36,235"
Hyundai,291 mi,18 minutes,12 mi,225 HP,Up to 5,Red,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA8SA091793,2025,77.4 kWh,https://ev.com/vehicle/65edvw,2025HyundaiIONIQ 6SEL,"$31,085"
Hyundai,342 mi,18 minutes,5 mi,225 HP,Up to 5,White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM24AA4SA083788,2025,77.4 kWh,https://ev.com/vehicle/l4cy79,2025HyundaiIONIQ 6SE,"$27,715"
Hyundai,342 mi,18 minutes,5 mi,225 HP,Up to 5,Red,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM24AA8SA083695,2025,77.4 kWh,https://ev.com/vehicle/hl9erw,2025HyundaiIONIQ 6SE,"$29,940"
Hyundai,291 mi,18 minutes,5 mi,225 HP,Up to 5,Red,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA0SA086068,2025,77.4 kWh,https://ev.com/vehicle/7hs6ji,2025HyundaiIONIQ 6SEL,"$30,500"
Hyundai,291 mi,18 minutes,15 mi,225 HP,Up to 5,Red,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA1SA091800,2025,77.4 kWh,https://ev.com/vehicle/8xp5lx,2025HyundaiIONIQ 6SEL,"$30,670"
Hyundai,291 mi,18 minutes,5 mi,225 HP,Up to 5,Red,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA2SA083138,2025,77.4 kWh,https://ev.com/vehicle/o0lrdd,2025HyundaiIONIQ 6SEL,"$30,260"
Hyundai,291 mi,18 minutes,5 mi,225 HP,Up to 5,Black,Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA4SA082721,2025,77.4 kWh,https://ev.com/vehicle/1n6eey,2025HyundaiIONIQ 6SEL,"$29,790"
Hyundai,291 mi,18 minutes,5 mi,225 HP,Up to 5,White,Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA4SA092620,2025,77.4 kWh,https://ev.com/vehicle/w4zi3v,2025HyundaiIONIQ 6SEL,"$30,605"
Hyundai,291 mi,18 minutes,15 mi,225 HP,Up to 5,Red,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA5SA083330,2025,77.4 kWh,https://ev.com/vehicle/lx74i6,2025HyundaiIONIQ 6SEL,"$30,260"
Hyundai,291 mi,18 minutes,5 mi,225 HP,Up to 5,Red,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA6SA088603,2025,77.4 kWh,https://ev.com/vehicle/0p8v8k,2025HyundaiIONIQ 6SEL,"$30,670"
Hyundai,291 mi,18 minutes,5 mi,225 HP,Up to 5,Red,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA7SA083331,2025,77.4 kWh,https://ev.com/vehicle/ybv5ao,2025HyundaiIONIQ 6SEL,"$30,260"
Hyundai,291 mi,18 minutes,15 mi,225 HP,Up to 5,Silver,Dark Green/Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA7SA086116,2025,77.4 kWh,https://ev.com/vehicle/ob4p1j,2025HyundaiIONIQ 6SEL,"$29,970"
Hyundai,291 mi,18 minutes,5 mi,225 HP,Up to 5,Silver,Dark Green/Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA9SA085940,2025,77.4 kWh,https://ev.com/vehicle/yqgxcs,2025HyundaiIONIQ 6SEL,"$29,995"
Hyundai,291 mi,18 minutes,5 mi,225 HP,Up to 5,White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA9SA091883,2025,77.4 kWh,https://ev.com/vehicle/75t2j7,2025HyundaiIONIQ 6SEL,"$30,605"
Hyundai,291 mi,18 minutes,5 mi,225 HP,Up to 5,Silver,Dark Green/Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM54AA1SA094030,2025,77.4 kWh,https://ev.com/vehicle/4drgy7,2025HyundaiIONIQ 6Limited,"$36,570"
Hyundai,291 mi,18 minutes,15 mi,225 HP,Up to 5,White,Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM54AA4SA098475,2025,77.4 kWh,https://ev.com/vehicle/ofakcc,2025HyundaiIONIQ 6Limited,"$36,920"
Hyundai,291 mi,18 minutes,5 mi,225 HP,Up to 5,White,Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM54AA5SA094001,2025,77.4 kWh,https://ev.com/vehicle/umved9,2025HyundaiIONIQ 6Limited,"$36,990"
Hyundai,291 mi,18 minutes,5 mi,225 HP,Up to 5,White,Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM54AA1SA095890,2025,77.4 kWh,https://ev.com/vehicle/0pn2l6,2025HyundaiIONIQ 6Limited,"$37,070"
Hyundai,291 mi,18 minutes,5 mi,225 HP,Up to 5,White,Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM54AA0SA094004,2025,77.4 kWh,https://ev.com/vehicle/pxs4ch,2025HyundaiIONIQ 6Limited,"$37,185"
Hyundai,291 mi,18 minutes,5 mi,225 HP,Up to 5,Gold,Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM54AA5SA094113,2025,77.4 kWh,https://ev.com/vehicle/z7pq1t,2025HyundaiIONIQ 6Limited,"$37,650"
Hyundai,291 mi,18 minutes,5 mi,225 HP,Up to 5,White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM54AA4SA098248,2025,77.4 kWh,https://ev.com/vehicle/sv414x,2025HyundaiIONIQ 6Limited,"$37,190"
Hyundai,291 mi,18 minutes,5 mi,225 HP,Up to 5,Black,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA9SA098302,2025,77.4 kWh,https://ev.com/vehicle/bg7f23,2025HyundaiIONIQ 6SEL,"$31,265"
Hyundai,291 mi,18 minutes,5 mi,225 HP,Up to 5,White,Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA7SA096824,2025,77.4 kWh,https://ev.com/vehicle/gbbiue,2025HyundaiIONIQ 6SEL,"$31,765"
Hyundai,291 mi,18 minutes,5 mi,225 HP,Up to 5,White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM54AA7SA098258,2025,77.4 kWh,https://ev.com/vehicle/0l9qmc,2025HyundaiIONIQ 6Limited,"$37,195"
Hyundai,291 mi,18 minutes,5 mi,225 HP,Up to 5,White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA3SA098019,2025,77.4 kWh,https://ev.com/vehicle/7il4ar,2025HyundaiIONIQ 6SEL,"$31,765"
Hyundai,291 mi,18 minutes,5 mi,225 HP,Up to 5,Silver,Dark Green/Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM54AA5SA088845,2025,77.4 kWh,https://ev.com/vehicle/8a5q3q,2025HyundaiIONIQ 6Limited,"$35,790"
Hyundai,342 mi,18 minutes,5 mi,225 HP,Up to 5,Blue,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM24AA1SA099916,2025,77.4 kWh,https://ev.com/vehicle/tbe10x,2025HyundaiIONIQ 6SE,"$28,175"
Hyundai,291 mi,18 minutes,5 mi,225 HP,Up to 5,Blue,Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM54AA0SA091958,2025,77.4 kWh,https://ev.com/vehicle/hq0v2l,2025HyundaiIONIQ 6Limited,"$35,715"
Hyundai,291 mi,18 minutes,5 mi,225 HP,Up to 5,Black,Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AAXSA096218,2025,77.4 kWh,https://ev.com/vehicle/3z4d2c,2025HyundaiIONIQ 6SEL,"$31,195"
Hyundai,291 mi,18 minutes,6 mi,225 HP,Up to 5,Red,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA0SA083154,2025,77.4 kWh,https://ev.com/vehicle/g73wbu,2025HyundaiIONIQ 6SEL,"$27,720"
Hyundai,291 mi,18 minutes,6 mi,225 HP,Up to 5,White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA1SA085916,2025,77.4 kWh,https://ev.com/vehicle/n5qc0c,2025HyundaiIONIQ 6SEL,"$27,920"
Hyundai,291 mi,18 minutes,5 mi,225 HP,Up to 5,White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA3SA085853,2025,77.4 kWh,https://ev.com/vehicle/pkb242,2025HyundaiIONIQ 6SEL,"$27,920"
Hyundai,291 mi,18 minutes,6 mi,225 HP,Up to 5,White,Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA5SA085904,2025,77.4 kWh,https://ev.com/vehicle/7ujlgc,2025HyundaiIONIQ 6SEL,"$27,920"
Hyundai,270 mi,18 minutes,7 mi,320 HP,Up to 5,White,Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AC1SA083052,2025,77.4 kWh,https://ev.com/vehicle/speq8c,2025HyundaiIONIQ 6SEL,"$31,275"
Hyundai,270 mi,18 minutes,8 mi,320 HP,Up to 5,Silver,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AC3SA085823,2025,77.4 kWh,https://ev.com/vehicle/lau7sr,2025HyundaiIONIQ 6SEL,"$31,090"
Hyundai,291 mi,18 minutes,4 mi,225 HP,Up to 5,White,Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM54AA2SA086339,2025,77.4 kWh,https://ev.com/vehicle/lk6kgt,2025HyundaiIONIQ 6Limited,"$33,540"
Hyundai,291 mi,18 minutes,8 mi,225 HP,Up to 5,White,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AAXSA084022,2025,77.4 kWh,https://ev.com/vehicle/03p23p,2025HyundaiIONIQ 6SEL,"$27,745"
Hyundai,291 mi,18 minutes,6 mi,225 HP,Up to 5,Red,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AAXSA085994,2025,77.4 kWh,https://ev.com/vehicle/d9bsru,2025HyundaiIONIQ 6SEL,"$27,690"
Hyundai,240 mi,18 minutes,10 mi,149 HP,Up to 5,Red,Black,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM14AB6SA085599,2025,53 kWh,https://ev.com/vehicle/9acjml,2025HyundaiIONIQ 6SE Standard Range,"$19,695"
Hyundai,291 mi,18 minutes,10 mi,225 HP,Up to 5,White,Gray,SAE CCS DC fast charge connector,120 month/100000 miles,KMHM34AA1SA083258,2025,77.4 kWh,https://ev.com/vehicle/vjhbts,2025HyundaiIONIQ 6SEL,"$27,375"
